question_id,question,correct_option,predicted_answer,is_correct,response
165c772a-9b32-48fe-b94e-fe949ec9cb9a,Which of the following is ture about afferent nerve fibers of pulp,B,UNKNOWN,False,None
60f690e1-518f-42c4-9ddb-acbf65c1731e,Calcification in enamel starts at :,D,D,True,D
584f3fe1-af31-4852-9a19-7e41a186d0d4,Mc Spadden compactor is of __________  shape:,B,B,True,B
9c621803-2e70-4cbd-8b4a-729370ae6e3c,Tubercle of zukerkandle is seen on,A,B,False,B
8a32a7c5-cfb7-4d49-9dfb-876850962cd6,All of the following are synthetic sharpening stone except:,C,C,True,C
f544aff2-aebb-41fd-97e7-da9dd55cfc23,To remove working side interference reduce:,A,A,True,A
16e734ad-7969-42f1-8bbe-46cd79dd7bdd,IQ range 90-109 is:,B,B,True,B
1caf6e69-ee58-47fd-8e04-6f736055365c,All are true about trauma from occlusion except,A,C,False,C
089ef90e-8366-4a21-8b67-e9c59cb4c5a6,Mid palatal split following Le-Fort 1 osteotomy is done by moving the maxilla in which direction?,D,D,True,D
4682d46d-f791-48cc-ac4d-b2a73fbb18c4,Which of the following gingival retraction cord is used in hypertensive patient?,C,A,False,A
8e2f6880-49c5-47aa-871e-00ae485e9ca9,Tissue conditioners are not used for long as they,A,A,True,A
b16d89a9-51bf-4317-9363-2f8a6629d68f,Absorption of fluoride in child takes place mainly in,A,A,True,A
5115d601-c567-4a71-a53a-e4a7facd703b,The diameter of the tip of a periodontal probe is:,C,C,True,C
5c659945-dd4a-4dbb-ac72-ef8136de66d9,Step back technique is consist of:,A,A,True,A
b37ee2ff-4b68-4933-8c63-f8781eb55cde,The odontoblastic layer histologically,D,B,False,B
d79a6a3c-0b37-4f9f-aeb9-483298fdb4e2,In anteriors labial surface is formed from,C,A,False,A
60a30040-3784-41dc-b81d-be50cde12679,"After planning an implant in lower molar region, patient complains of inability to chew by other teeth on same side. What should be your first step in treating this patient",C,C,True,C
62b2a82d-7ad9-4417-8319-645c25d0e5a3,All of the following are true about polymerization shrinkage of composite resin except:,A,C,False,C
6acf9133-6794-4817-b582-d94913c3533b,Chi-square test is used to measure the degree of:,B,B,True,B
93645af3-21d4-4a69-bd63-b181635715f4,The cause of bone destruction in juvenile periodontitis is:,B,D,False,D
9cce1fbe-7ebe-41f3-8c98-1204c6cf99b9,Alginate fillers derived from,D,D,True,D
50f76810-3187-472e-b094-3a65749eb76f,Given instrument is known as:,C,B,False,B
0f037b6e-1a78-40b6-9eed-fbd59fe36618,Apical migration of the epithelial attachment with corresponding recession of the marginal gingiva results in?,A,D,False,D
da87ee9b-12fc-4091-809b-0c2bb31a6307,"In mechanical trituration of amalgam, what is adversely affected ?",C,C,True,C
697158e5-3b79-4109-b172-66de3346e898,Millennium development goal was adopted in which year?,B,B,True,B
692ce83c-b247-4dea-9585-165f1fefa702,Direction of placement of retentive pin holes should be:,B,B,True,B
ea94ff5d-e9d2-4ee0-b761-a372ddae0227,"If the interocclusal distance is increased beyond physiologic limits, the patients chief complaint may result from:",A,A,True,A
0be1a1ff-99b1-4ebf-a544-fed28e70f77a,Fracture of gold restoration primarily depends on,A,D,False,D
8de6d7b3-c5f9-4c22-b93e-41cf119212f1,"In constructing a fixed partial denture for a patient, the
dentist will use a hygienic pontic. Which of the following
will primarily determine the faciolingual dimension of
the occlusal portion of thi...",C,D,False,D
0925dd1a-ccd7-4cc2-acf9-2f679313314c,"In treating a tooth with a nonvital pulp and a sinus, the
sinus should be treated as follows:",A,A,True,A
f36fdc01-6a54-4fef-967b-d3ba892bb02a,Pain and sensitivity in a tooth with onlay after 4 months is due to:,A,A,True,A
929e25da-3a7d-4530-95e2-7b3b8e95685d,The only tissue - borne functional appliance is,D,D,True,D
608ee01c-9e31-4688-a5b3-eaab8ca54795,Incomplete casting is the result of:,B,B,True,B
3f5c46d5-abc8-4727-ae33-91977a457218,"The flap technique for pocket elimination and to increase
in width of attached gingiva is",B,B,True,B
8e59864a-686e-4d9f-9adf-803f4edca225,A tooth can be made to appear shorter by,B,A,False,A
977163b4-1714-48aa-b3cb-8e98a77d10d5,Standardized technique of cleaning and shaping was given by:,B,A,False,A
2e661cd8-117e-485a-b59a-2ba84b83aefa,Radiograph of a periodontal ligament of a tooth which has lost its antagonist shows:,B,B,True,B
45ca5332-990d-47c7-8542-670dfc53479e,The property of amalgam that makes it undesirable to bevel occlusal margins of an amalgam cavity preparation is its:,C,C,True,C
ad724a47-320a-4b79-81d9-8bea8da0f4a5,"Without supervision, allowed to give dentures",A,A,True,A
3dd87433-e787-4141-8dfc-f9d4c97e7730,An apically repositioned flap,D,D,True,D
b3f14ba9-4e1c-444a-a072-8066fbf2481b,"Which of the following cells are most increased in number
in the connective tissue wall of a periodontal pocket?",A,A,True,A
8905d104-f4ce-405c-b67d-4ee5650bbfcd,"Which of the following classification uses the ""canine law"" malocclusion in a sagittal direction",B,D,False,D
c9cba9dd-2aa1-4cb0-b01e-18bc141940c3,Stiffness is?,A,A,True,A
722775df-4795-47f4-86c9-435b5d489e8f,Which of the following hematological disease is associated with periodontal disease?,A,A,True,A
7ee5bbf7-1b68-4ac0-943d-c4486ba7892f,All of the following conditions are true regarding false positive results on EPT testing except?,A,A,True,A
b9bcd2d8-268e-44fa-b162-9473d60055d9,Creep rate decreases with:,A,D,False,D
16376460-3aee-4d18-8e7e-73660436d0ec,How much Is the connective tissue width around an Implant,A,A,True,A
d55629c9-7b28-4491-b0af-f7cbfd962a08,Etching depth after 30 sec for orthodontic bracket with orthophosphoric acid is:,A,A,True,A
0a3c5105-0818-4067-88e1-fb89e5d36957,Which type of prefabricated post preparation system in mandibular molar is preferred?,D,D,True,D
5bcec4d3-777e-4593-b9a0-fa97999f8481,A screening test is used in the same way in two similar populations but the proportion of false positive results in population A is lower than that in population B. what is the likely explanation?,C,D,False,D
32cb89d3-375d-4ada-873b-4ae11edd21a1,Two palatal roots are found in what percentage of maxillary 1st molars,A,A,True,A
b6662113-6b69-40b4-934f-2f69c1c760d6,Difference between the skin and mucosa of cheek is:,A,A,True,A
76422943-32a6-4fda-b0b2-7cac248bb79f,"p' value is 0.00, then",A,C,False,C
aa1d43f7-96e9-46b0-9795-a78bcc1f064e,Trisodium phosphate in alginate acts as:,A,A,True,A
56afd089-38a1-40c8-ad6c-fe369383198b,"For measuring hardness of Co-Cr alloy, which hardness test is used?",D,D,True,D
53925f03-9145-4ca4-97ea-2e9f154fd36c,Which of the following is the most common organism found in retreatment cases of periapical abscess?,A,A,True,A
0bf8959c-a410-42df-bde1-678d021599d9,Which is the only anterior teeth with Mesiodistal size more than Cervicoincisal dimension,C,A,False,A
53b25799-4578-4b4b-aa22-5c9aa6b4f62c,The least effect on the prognosis of a periodontal disease is,A,D,False,D
13843218-9b0f-452b-868b-b8d3b317730a,True about Arrangement of hydroxyapatite crystals in Enamel rods?,C,C,True,C
7a660bba-aabd-448d-9d13-38ee7837c97f,Predisposing clinical condition for endodontic flare up?,C,B,False,B
08b59e2f-a96d-4e2a-b21b-b5292982e74a,Role of Negative reinforcement:,C,A,False,A
348d0bf0-fdef-44b2-be0d-0681139cf03e,"Which	of the following is	urethane	dimethacrylate
(UDMA) resin based endosealer?",A,A,True,A
bf5ce756-8fbf-432d-aaa2-e8b26afe711b,"Patient complaint of loose immediate dentures today morning, and also told that this happened 2-3 days back also. What could be the possible reason",B,B,True,B
f2c94aa9-36ec-4b01-9a6c-11624e14ffed,In ALL patient; at which stage can the orthodontic treatment be done:,A,C,False,C
70c81c38-0fc8-44d3-9677-4b9845e39a50,"Deepening the pulpal floor during cavity preparation
provides for",D,C,False,C
65d2a97a-75ed-4658-860f-9acab69d88d1,Clinically acceptable limit of run out:,B,D,False,D
15d397c9-5a33-4c5e-b48e-a1625e079630,Improved Drinking water source protect from,A,A,True,A
c138ad82-08de-476f-b7cc-037bb25ef376,"Most constant and valuable trait to differentiate among maxillary 1st , 2nd and 3rd molars is",A,A,True,A
f6cf71c5-7ca4-43a2-893a-f459548c5132,The odontoblasts killed during cavity preparation are derived from:,B,B,True,B
21be2f06-388b-47cb-8264-b03a82a65839,"Long face syndrome patient with increased lower facial height, the palatal plane will be:",A,C,False,C
24116727-d6db-412a-8568-8f9818ecf2b6,"If a permanent first molar is lost, the permanent second molar drifts to the:",C,C,True,C
395fe24f-c2bc-4138-ae4e-6ca00e1ab0fd,The pattern of change of disease of mortality and morbidity where the pandemics of infection are replaced by degenerative and manmade disorders as the main cause of morbidity and mortality is known as...,A,A,True,A
46888949-6478-4384-acdb-344f246616ba,Bond found in GIC is:,B,B,True,B
66fd611c-468f-409d-b6b2-c2952511f4a0,Shape of 1st Maxillary molar,A,C,False,C
01dc74dc-0e66-44a9-a4c2-7594d49b8c88,Topical steroids is most effective in:,B,B,True,B
e342fc89-9875-4188-9009-b9065fdf5b9c,Stable element in Ti6Al4V in alpha phase is?,B,B,True,B
25883737-550d-4264-ad32-bc1a320ca9a7,The instrument shown in fig is used for,B,B,True,B
01c50678-d06f-4894-b7b7-0562a413164e,Polishing of composite is problematic due to,A,A,True,A
21ee7c81-f9b4-444a-a545-3f9d2b2d4fea,Mast cells are,C,C,True,C
791f4a8a-a060-4a91-9810-7bdd4f4d500e,Heart of controlled trial?,C,C,True,C
1c5c10da-6c39-43e4-92f7-cf01b0c894c5,Definitive treatment for the condition shown in radiograph below is?,D,D,True,D
41e1a56c-4471-4566-9902-e54861939e72,"An apical radiolucent area present in central incisor
after 4 months of RCT is due to:",A,A,True,A
b3c55a62-5e13-402f-a6d4-6d8feb954d95,Largest cusp is,A,A,True,A
24e4fee0-172f-4eac-87e5-030f3b409318,Which one of the following is most elastic?,D,D,True,D
39af86fb-6d6a-4d2f-b1cc-670989ca78b8,Metapex is a combination of which of these?,C,C,True,C
4a1231e6-deb4-4c50-9dcd-d71fcd9021a2,Fibres of periodontal ligament embedded in the bone are,A,A,True,A
0c51b741-85ed-462a-ad9f-fbb731df845d,Calcification of third molar begins at:,C,C,True,C
4a531e44-3ced-400a-8b2b-fa451d885dde,Electrical conductivity speed of A α fibres ?,A,A,True,A
48dacd47-50fa-488e-9ab1-e36dd7e661f2,A child is brought to the clinic with complaint of irregular teeth. The maxillary central incisor is rotated in an otherwise normal occlusion. What should the next step be?,A,A,True,A
2a585c66-7605-44fb-a4fe-63ce327a3b59,Coefficient of thermal expansion of which of following is most similar to that of tooth?,C,A,False,A
fc14ffd0-c656-43ae-85a4-369a07cb8465,Guiding planes help in:,A,A,True,A
1ffbf5bf-f16b-4263-b979-73eccca481db,Incidence of 2 canals in mandibular incisors is,C,C,True,C
c2542b42-64dc-4d68-a53b-92567fba08d1,"In Parkinsonism patient, teeth arrangement is",B,B,True,B
cdde9a2f-73a4-4fc8-81e5-c6b3768ae717,The first radiographic sign of chronic pulpal infection of primary molars is:,C,C,True,C
4e9a8341-05b8-4b00-859b-7a13d13b81a0,Which of the following headgear is preferred while treating a class II div. 1 malocclusion with a horizontal growth trend?,C,C,True,C
9ac2ec17-8b1e-4ebb-98f9-e5c839f702f1,Which of the following material is not applied for root conditioning after placement of MTA?,D,C,False,C
a639dc3e-9622-4b74-9b9d-fc16ca2e754a,1st dental visit of the child should be at the age of:,B,B,True,B
19afce3e-10f9-4d17-95ad-58e6de9f4ca2,Mandibular molars show how many patterns of Accessory Canals,C,C,True,C
a67293d8-42a6-4fe5-a2ac-ee22bc9ebaf9,Acid dissolution is most common in which part of rod,B,A,False,A
8166d3f8-edfa-4bc7-af7d-2da15469a001,The retrocuspid papilla is found approx 1mm below the free gingiva on the attached gingiva lingual to:,A,A,True,A
e861e9d4-e0f0-4a29-9d5b-c528d32632e0,Concentration of triple antibiotic paste (TAP) in treatment of revascularisation is?,A,B,False,B
b7a4a79f-e53f-42d8-bba2-3bef01840d17,Juvenile periodontitis is a,C,C,True,C
e0471ba9-d328-4924-b5e1-6d036b3005b6,"Caries tetralogy by Newburn includes the fourth factor, which is:",B,B,True,B
2667b255-347a-4cb3-abae-257f79f1e19d,"According to Frankel's behavior rating scale, a positive child:",A,C,False,C
72440397-8eda-480d-8d46-67fada73ecdb,Masseter is a strong muscle due to:,A,B,False,B
460ac269-4f1c-4305-b286-b5fd124289f8,Which of the following cephalometric analysis does not reveal the severity of anteroposterior jaw dysplasia?,C,C,True,C
c67981e0-4b43-491d-b690-a58a5d46fc7f,Direction of force by class III elastic in face mask?,A,A,True,A
5ce7355d-9557-4269-9c69-0aff12299627,Deciduous teeth do not show fluorosis because:,D,D,True,D
f40c0c62-826b-4dee-831d-2dcd9eacedf4,Among anteriors highest incidence of bifurcated root is seen in,A,A,True,A
d9a9d98d-f893-44af-8829-7f52e96b8689,The tooth most commonly having bifurcated roots is the:,D,D,True,D
e46fcce2-0a8b-4d37-9e84-ac6f7c227480,Chromium is used in stainless steel for which purpose?,A,A,True,A
da870fc7-dc2a-4585-8059-bf3bc5d323a7,"For the calculation of the positive predictive value of a screening test, the denominator is comprised of:",C,A,False,A
1470a21a-b226-4cd1-904d-85cd841d5afa,True about bicuspidization:,A,A,True,A
fa33d084-57f8-470e-b0d9-9402f6518c04,Size of finishing diamond bur ranges from:,C,C,True,C
a157807a-581c-4ac1-a5e1-8ff59b5b93f2,"To remove centric interference, reduce:",B,B,True,B
